protein1 protein2 experimental database textmining combined_score
362663.ECP_4201 362663.ECP_4387 337 0 0 337
362663.ECP_4201 362663.ECP_0817 292 0 0 292
362663.ECP_4201 362663.ECP_2203 294 0 0 294
362663.ECP_4201 362663.ECP_3408 376 0 0 376
362663.ECP_4201 362663.ECP_3155 376 0 0 376
362663.ECP_4201 362663.ECP_1106 294 0 0 294
362663.ECP_4201 362663.ECP_4447 376 0 0 376
362663.ECP_4201 362663.ECP_2712 278 0 0 278
362663.ECP_4201 362663.ECP_3391 376 0 0 376
362663.ECP_4201 362663.ECP_2781 148 207 210 419
362663.ECP_4201 362663.ECP_0813 292 558 0 673
362663.ECP_4201 362663.ECP_0502 280 0 144 357
362663.ECP_4201 362663.ECP_2578 225 208 0 359
362663.ECP_4201 362663.ECP_3974 376 0 0 376
362663.ECP_4201 362663.ECP_2607 376 0 0 376
362663.ECP_4201 362663.ECP_1663 376 0 0 376
362663.ECP_4201 362663.ECP_4445 376 0 0 376
362663.ECP_4201 362663.ECP_3399 376 0 0 376
362663.ECP_4201 362663.ECP_0534 191 0 0 191
362663.ECP_4201 362663.ECP_0586 122 298 0 357
362663.ECP_4201 362663.ECP_1183 284 0 0 284
362663.ECP_4201 362663.ECP_1397 225 208 0 359
362663.ECP_4201 362663.ECP_3272 312 0 0 311
362663.ECP_4201 362663.ECP_3389 764 0 0 764
362663.ECP_4201 362663.ECP_3407 376 0 0 376
362663.ECP_4201 362663.ECP_0158 245 99 51 298
362663.ECP_4201 362663.ECP_2575 849 0 0 849
362663.ECP_4201 362663.ECP_3250 225 208 0 359
362663.ECP_4201 362663.ECP_3390 294 0 0 294
362663.ECP_4201 362663.ECP_0453 284 0 0 284
362663.ECP_4201 362663.ECP_3311 971 0 0 971
362663.ECP_4201 362663.ECP_3273 376 0 0 376
362663.ECP_4201 362663.ECP_3395 376 0 0 376
362663.ECP_4201 362663.ECP_0741 289 213 93 448
362663.ECP_4201 362663.ECP_3383 995 902 848 999
362663.ECP_4201 362663.ECP_3387 287 0 0 286
362663.ECP_4201 362663.ECP_3630 328 213 103 484
362663.ECP_4201 362663.ECP_3968 280 0 144 357
362663.ECP_4201 362663.ECP_3747 995 902 736 999
362663.ECP_4201 362663.ECP_3314 376 0 0 376
362663.ECP_4201 362663.ECP_3157 992 0 612 996
362663.ECP_4201 362663.ECP_1664 376 0 0 376
362663.ECP_4201 362663.ECP_0811 225 208 0 359
362663.ECP_4201 362663.ECP_3400 376 0 0 376
362663.ECP_4201 362663.ECP_2226 376 0 0 376
362663.ECP_4201 362663.ECP_0024 0 0 357 357
362663.ECP_4201 362663.ECP_1580 291 0 0 290
362663.ECP_4201 362663.ECP_1223 134 554 54 602
362663.ECP_4201 362663.ECP_1855 976 0 0 976
362663.ECP_4201 362663.ECP_3735 376 0 0 376
362663.ECP_4201 362663.ECP_1747 198 0 0 198
362663.ECP_4201 362663.ECP_3253 376 0 0 376
362663.ECP_4201 362663.ECP_4199 376 0 0 376
362663.ECP_4201 362663.ECP_3431 376 0 0 376
362663.ECP_4201 362663.ECP_0654 82 207 0 240
362663.ECP_4201 362663.ECP_2722 374 0 206 481
362663.ECP_4201 362663.ECP_3386 376 0 0 376
362663.ECP_4201 362663.ECP_3290 348 0 0 347
362663.ECP_4201 362663.ECP_4208 285 0 0 284
362663.ECP_4201 362663.ECP_3972 225 208 0 359
362663.ECP_4201 362663.ECP_3380 198 0 0 198
362663.ECP_4201 362663.ECP_0987 56 207 0 219
362663.ECP_4201 362663.ECP_3734 294 0 0 294
362663.ECP_4201 362663.ECP_1456 291 0 0 290
362663.ECP_4201 362663.ECP_3074 291 0 0 290
362663.ECP_4201 362663.ECP_1782 278 0 0 278
362663.ECP_4201 362663.ECP_1766 56 207 0 219
362663.ECP_4201 362663.ECP_0051 278 0 0 278
362663.ECP_4201 362663.ECP_4007 217 0 0 217
362663.ECP_4201 362663.ECP_3448 995 0 0 995
362663.ECP_4201 362663.ECP_4195 850 0 250 882
362663.ECP_4201 362663.ECP_2569 179 0 222 333
362663.ECP_4201 362663.ECP_2610 376 0 0 376
362663.ECP_4201 362663.ECP_4197 82 0 480 502
362663.ECP_4201 362663.ECP_4145 376 0 0 376
362663.ECP_4201 362663.ECP_2165 198 0 0 198
362663.ECP_4201 362663.ECP_4523 371 0 492 666
362663.ECP_4201 362663.ECP_0434 294 0 0 294
362663.ECP_4201 362663.ECP_3257 992 0 0 992
362663.ECP_4201 362663.ECP_3392 312 0 0 311
362663.ECP_4201 362663.ECP_1199 198 0 0 198
362663.ECP_4201 362663.ECP_2538 376 0 0 376
362663.ECP_4201 362663.ECP_2761 217 0 0 217
362663.ECP_4201 362663.ECP_3713 281 0 0 281
362663.ECP_4201 362663.ECP_3403 376 0 0 376
362663.ECP_4201 362663.ECP_2225 367 899 158 941
362663.ECP_4201 362663.ECP_3409 376 0 0 376
362663.ECP_4201 362663.ECP_3554 374 0 293 538
362663.ECP_4201 362663.ECP_0895 56 207 0 219
362663.ECP_4201 362663.ECP_1355 376 0 0 376
362663.ECP_4201 362663.ECP_3659 78 207 0 237
362663.ECP_4201 362663.ECP_3313 376 0 0 376
362663.ECP_4201 362663.ECP_4055 376 0 157 451
362663.ECP_4201 362663.ECP_3931 107 105 252 349
362663.ECP_4201 362663.ECP_0552 376 0 0 376
362663.ECP_4201 362663.ECP_1751 292 558 0 673
362663.ECP_4201 362663.ECP_3376 295 0 0 295
362663.ECP_4201 362663.ECP_0022 376 0 0 376
362663.ECP_4201 362663.ECP_2341 291 0 0 290
362663.ECP_4201 362663.ECP_0177 376 0 0 376
362663.ECP_4201 362663.ECP_0475 376 0 0 376
362663.ECP_4201 362663.ECP_0155 958 0 98 960
362663.ECP_4201 362663.ECP_3396 376 0 0 376
362663.ECP_4201 362663.ECP_4074 151 207 360 531
362663.ECP_4201 362663.ECP_0497 81 0 247 278
362663.ECP_4201 362663.ECP_1325 267 0 0 267
362663.ECP_4201 362663.ECP_3454 122 298 0 357
362663.ECP_4201 362663.ECP_1138 292 0 0 292
362663.ECP_4201 362663.ECP_0100 0 0 476 476
362663.ECP_4201 362663.ECP_1455 291 0 0 290
362663.ECP_4201 362663.ECP_3922 199 0 0 199
362663.ECP_4201 362663.ECP_0360 287 0 0 286
362663.ECP_4201 362663.ECP_0999 198 0 0 198
362663.ECP_4201 362663.ECP_1114 177 0 144 265
362663.ECP_4201 362663.ECP_4571 58 0 171 185
362663.ECP_4201 362663.ECP_3402 376 0 0 376
362663.ECP_4201 362663.ECP_2550 289 213 93 448
362663.ECP_4201 362663.ECP_0922 379 0 476 660
362663.ECP_4201 362663.ECP_1418 245 99 51 298
362663.ECP_4201 362663.ECP_3492 845 0 0 845
362663.ECP_4201 362663.ECP_3432 376 0 0 376
362663.ECP_4201 362663.ECP_3384 401 0 506 691
362663.ECP_4201 362663.ECP_1416 191 0 50 198
362663.ECP_4201 362663.ECP_1081 376 0 0 376
362663.ECP_4201 362663.ECP_3405 792 0 0 792
362663.ECP_4201 362663.ECP_3493 379 846 177 914
362663.ECP_4201 362663.ECP_4198 376 0 0 376
362663.ECP_4201 362663.ECP_3401 384 0 0 384
362663.ECP_4201 362663.ECP_4200 995 902 917 999
362663.ECP_4201 362663.ECP_3394 376 0 0 376
362663.ECP_4201 362663.ECP_4268 0 0 293 293
362663.ECP_4201 362663.ECP_3728 54 218 0 228
362663.ECP_4201 362663.ECP_3902 86 202 0 239
362663.ECP_4201 362663.ECP_3295 54 218 0 228
362663.ECP_4201 362663.ECP_3385 376 0 0 376
362663.ECP_4201 362663.ECP_4448 376 0 0 376
362663.ECP_4201 362663.ECP_0060 851 835 145 977
362663.ECP_4201 362663.ECP_2340 291 0 0 290
362663.ECP_4201 362663.ECP_0641 374 0 0 374
362663.ECP_4201 362663.ECP_3398 376 0 0 376
362663.ECP_4201 362663.ECP_0061 91 194 0 236
362663.ECP_4201 362663.ECP_1388 294 0 0 294
362663.ECP_4201 362663.ECP_4291 198 0 0 198
362663.ECP_4201 362663.ECP_3694 291 0 0 290
362663.ECP_4201 362663.ECP_1023 289 213 93 448
362663.ECP_4201 362663.ECP_3406 376 0 0 376
362663.ECP_4201 362663.ECP_3404 312 0 0 311
362663.ECP_4201 362663.ECP_3397 376 0 0 376
362663.ECP_4201 362663.ECP_3075 291 0 0 290
362663.ECP_4202 362663.ECP_3907 0 0 182 181
362663.ECP_4202 362663.ECP_4203 355 0 698 796
362663.ECP_4202 362663.ECP_2534 0 0 184 183
362663.ECP_4202 362663.ECP_4207 301 0 0 301
362663.ECP_4203 362663.ECP_0789 328 0 469 627
362663.ECP_4203 362663.ECP_4202 355 0 698 796
362663.ECP_4203 362663.ECP_4207 301 0 0 301
362663.ECP_4203 362663.ECP_4204 881 0 0 881
362663.ECP_4204 362663.ECP_4205 367 0 237 496
362663.ECP_4204 362663.ECP_0196 292 0 135 361
362663.ECP_4204 362663.ECP_1183 292 0 146 369
362663.ECP_4204 362663.ECP_1398 292 0 135 361
362663.ECP_4204 362663.ECP_0839 367 0 237 496
362663.ECP_4204 362663.ECP_4203 881 0 0 881
362663.ECP_4205 362663.ECP_1703 83 0 138 175
362663.ECP_4205 362663.ECP_3382 59 151 0 166
362663.ECP_4205 362663.ECP_0799 133 599 270 724
362663.ECP_4205 362663.ECP_0798 367 0 552 704
362663.ECP_4205 362663.ECP_4204 367 0 237 496
362663.ECP_4205 362663.ECP_2526 83 0 138 175
362663.ECP_4205 362663.ECP_3510 0 0 161 161
362663.ECP_4205 362663.ECP_1666 84 151 0 189
362663.ECP_4205 362663.ECP_2535 150 0 130 228
362663.ECP_4207 362663.ECP_4203 301 0 0 301
362663.ECP_4207 362663.ECP_4202 301 0 0 301
362663.ECP_4207 362663.ECP_0789 291 0 0 290
362663.ECP_4208 362663.ECP_4161 219 0 80 250
362663.ECP_4208 362663.ECP_4201 285 0 0 284
362663.ECP_4208 362663.ECP_1855 199 0 0 199
362663.ECP_4208 362663.ECP_3290 199 0 0 199
362663.ECP_4208 362663.ECP_2722 338 0 283 505
362663.ECP_4208 362663.ECP_2409 219 0 80 250
362663.ECP_4208 362663.ECP_3157 984 0 864 997
362663.ECP_4208 362663.ECP_1246 219 0 78 249
362663.ECP_4208 362663.ECP_3747 285 0 0 284
362663.ECP_4208 362663.ECP_3383 285 0 0 284
362663.ECP_4208 362663.ECP_4200 285 0 0 284
362663.ECP_4208 362663.ECP_2439 788 0 482 885
362663.ECP_4208 362663.ECP_2575 199 0 0 199
362663.ECP_4208 362663.ECP_2209 219 0 44 221
362663.ECP_4208 362663.ECP_3554 338 0 145 409
362663.ECP_4208 362663.ECP_3294 219 0 44 221
362663.ECP_4209 362663.ECP_0497 199 0 0 199
362663.ECP_4209 362663.ECP_3500 151 0 0 150
362663.ECP_4210 362663.ECP_0534 0 0 273 273
362663.ECP_4210 362663.ECP_0432 0 0 330 330
362663.ECP_4210 362663.ECP_2395 0 0 234 234
362663.ECP_4210 362663.ECP_0991 0 0 224 224
362663.ECP_4210 362663.ECP_1901 0 0 177 177
362663.ECP_4210 362663.ECP_2457 0 0 362 362
362663.ECP_4211 362663.ECP_0727 284 0 0 284
362663.ECP_4211 362663.ECP_3733 174 0 0 173
362663.ECP_4211 362663.ECP_0793 275 0 0 275
362663.ECP_4213 362663.ECP_3659 153 0 0 152
362663.ECP_4213 362663.ECP_3903 267 0 0 267
362663.ECP_4213 362663.ECP_2850 227 0 0 226
362663.ECP_4213 362663.ECP_0501 993 0 780 998
362663.ECP_4213 362663.ECP_3973 206 0 0 206
362663.ECP_4213 362663.ECP_0654 153 0 0 152
362663.ECP_4213 362663.ECP_1325 0 0 235 235
362663.ECP_4213 362663.ECP_0987 153 0 0 152
362663.ECP_4213 362663.ECP_1766 332 0 0 332
362663.ECP_4213 362663.ECP_0895 153 0 0 152
362663.ECP_4216 362663.ECP_3298 170 0 0 169
362663.ECP_4216 362663.ECP_0712 122 0 78 155
362663.ECP_4216 362663.ECP_4122 122 0 78 155
362663.ECP_4216 362663.ECP_2669 138 0 137 224
362663.ECP_4216 362663.ECP_4356 122 0 108 183
362663.ECP_4216 362663.ECP_4281 222 0 107 275
362663.ECP_4216 362663.ECP_4571 170 0 0 169
362663.ECP_4216 362663.ECP_1902 122 0 83 160
362663.ECP_4216 362663.ECP_1282 122 0 78 155
362663.ECP_4216 362663.ECP_2767 229 0 0 228
362663.ECP_4216 362663.ECP_3112 122 0 108 183
362663.ECP_4216 362663.ECP_4079 222 0 107 275
362663.ECP_4216 362663.ECP_0993 122 0 78 155
362663.ECP_4216 362663.ECP_4562 132 0 78 165
362663.ECP_4216 362663.ECP_0751 174 0 0 173
362663.ECP_4216 362663.ECP_4787 122 0 78 155
362663.ECP_4216 362663.ECP_4217 222 0 850 878
362663.ECP_4216 362663.ECP_3491 122 0 87 164
362663.ECP_4216 362663.ECP_2694 138 0 137 224
362663.ECP_4216 362663.ECP_3890 174 0 0 173
362663.ECP_4216 362663.ECP_1552 122 0 90 166
362663.ECP_4216 362663.ECP_4784 122 0 131 204
362663.ECP_4216 362663.ECP_2263 222 0 107 275
362663.ECP_4216 362663.ECP_0602 122 0 224 289
362663.ECP_4216 362663.ECP_1125 122 0 108 183
362663.ECP_4216 362663.ECP_2556 222 0 107 275
362663.ECP_4216 362663.ECP_2975 222 0 100 269
362663.ECP_4216 362663.ECP_0458 122 0 78 155
362663.ECP_4216 362663.ECP_2119 122 0 92 168
362663.ECP_4216 362663.ECP_1827 122 0 78 155
362663.ECP_4217 362663.ECP_3448 97 0 120 171
362663.ECP_4217 362663.ECP_0602 59 0 223 237
362663.ECP_4217 362663.ECP_2395 274 0 369 522
362663.ECP_4217 362663.ECP_4282 222 0 100 269
362663.ECP_4217 362663.ECP_0601 90 0 131 175
362663.ECP_4217 362663.ECP_1339 293 0 0 293
362663.ECP_4217 362663.ECP_0650 198 0 96 243
362663.ECP_4217 362663.ECP_2767 198 0 275 393
362663.ECP_4217 362663.ECP_3290 0 0 228 227
362663.ECP_4217 362663.ECP_2261 165 0 146 256
362663.ECP_4217 362663.ECP_2259 205 0 220 353
362663.ECP_4217 362663.ECP_1023 156 0 54 167
362663.ECP_4217 362663.ECP_2118 134 0 152 234
362663.ECP_4217 362663.ECP_4080 283 0 225 420
362663.ECP_4217 362663.ECP_2550 156 0 54 167
362663.ECP_4217 362663.ECP_0741 156 0 54 167
362663.ECP_4217 362663.ECP_4355 137 0 81 172
362663.ECP_4217 362663.ECP_3630 156 0 127 231
362663.ECP_4217 362663.ECP_4216 222 0 850 878
362663.ECP_4217 362663.ECP_2107 305 0 225 438
362663.ECP_4217 362663.ECP_4571 223 0 130 295
362663.ECP_4217 362663.ECP_2692 0 0 808 808
362663.ECP_4217 362663.ECP_4079 0 0 611 611
362663.ECP_4217 362663.ECP_4368 198 0 96 243
362663.ECP_4217 362663.ECP_0459 105 0 134 191
362663.ECP_4217 362663.ECP_0991 274 0 276 451
362663.ECP_4217 362663.ECP_2558 137 0 108 197
362663.ECP_4217 362663.ECP_1901 134 0 92 180
362663.ECP_4217 362663.ECP_2262 283 0 114 337
362663.ECP_4217 362663.ECP_3298 213 0 380 491
362663.ECP_4217 362663.ECP_3491 59 0 142 158
362663.ECP_4217 362663.ECP_3113 137 0 95 185
362663.ECP_4217 362663.ECP_0458 98 0 131 182
362663.ECP_4217 362663.ECP_2119 97 0 223 268
362663.ECP_4217 362663.ECP_4784 97 0 131 181
362663.ECP_4218 362663.ECP_2501 308 0 468 616
362663.ECP_4218 362663.ECP_2552 155 0 239 329
362663.ECP_4218 362663.ECP_2559 291 0 510 637
362663.ECP_4218 362663.ECP_2490 293 0 0 293
362663.ECP_4218 362663.ECP_0401 229 0 0 228
362663.ECP_4218 362663.ECP_1480 229 0 0 228
362663.ECP_4218 362663.ECP_1126 292 0 0 292
362663.ECP_4218 362663.ECP_4219 97 0 180 227
362663.ECP_4218 362663.ECP_4519 229 0 0 228
362663.ECP_4219 362663.ECP_4422 193 0 0 193
362663.ECP_4219 362663.ECP_4765 210 0 0 210
362663.ECP_4219 362663.ECP_0530 287 0 0 286
362663.ECP_4219 362663.ECP_0325 268 0 0 268
362663.ECP_4219 362663.ECP_4218 97 0 180 227
362663.ECP_4219 362663.ECP_4762 187 0 0 187
362663.ECP_4219 362663.ECP_1092 187 0 0 187
362663.ECP_4219 362663.ECP_2502 97 0 180 227
362663.ECP_4219 362663.ECP_2929 268 0 0 268
362663.ECP_4219 362663.ECP_2883 184 0 0 183
362663.ECP_4219 362663.ECP_4029 268 0 0 268
362663.ECP_4219 362663.ECP_2351 266 0 0 266
362663.ECP_4219 362663.ECP_1126 305 0 0 305
362663.ECP_4219 362663.ECP_2477 184 0 0 183
362663.ECP_4219 362663.ECP_1555 246 0 0 245
362663.ECP_4219 362663.ECP_2490 286 0 0 286
362663.ECP_4219 362663.ECP_2945 251 0 0 250
362663.ECP_4219 362663.ECP_4054 187 0 0 187
362663.ECP_4219 362663.ECP_0048 0 0 247 246
362663.ECP_4219 362663.ECP_2093 265 0 0 265
362663.ECP_4219 362663.ECP_4373 268 0 0 268
362663.ECP_4222 362663.ECP_0139 151 0 54 162
362663.ECP_4222 362663.ECP_3709 152 0 0 151
362663.ECP_4224 362663.ECP_0408 271 0 0 271
362663.ECP_4224 362663.ECP_0784 230 0 0 229
362663.ECP_4224 362663.ECP_0578 161 0 0 161
362663.ECP_4224 362663.ECP_1622 0 650 0 650
362663.ECP_4224 362663.ECP_0731 271 0 0 271
362663.ECP_4224 362663.ECP_3319 225 0 0 224
362663.ECP_4224 362663.ECP_1555 0 650 0 650
362663.ECP_4224 362663.ECP_4278 161 0 0 161
362663.ECP_4224 362663.ECP_1556 0 650 0 650
362663.ECP_4224 362663.ECP_4364 0 650 0 650
362663.ECP_4224 362663.ECP_0075 242 0 0 241
362663.ECP_4224 362663.ECP_0579 161 0 0 161
362663.ECP_4224 362663.ECP_0740 161 0 0 161
362663.ECP_4224 362663.ECP_1329 230 0 0 229
362663.ECP_4224 362663.ECP_4035 161 0 0 161
362663.ECP_4224 362663.ECP_4507 217 0 0 217
362663.ECP_4224 362663.ECP_4036 161 0 0 161
362663.ECP_4224 362663.ECP_0397 161 0 0 161
362663.ECP_4224 362663.ECP_2923 0 650 0 650
362663.ECP_4225 362663.ECP_0738 0 0 167 167
362663.ECP_4225 362663.ECP_4276 0 0 222 222
362663.ECP_4225 362663.ECP_0123 0 0 276 276
362663.ECP_4225 362663.ECP_4275 0 0 167 167
362663.ECP_4225 362663.ECP_0122 0 0 278 278
362663.ECP_4225 362663.ECP_3590 0 0 253 252
362663.ECP_4226 362663.ECP_1197 295 0 237 439
362663.ECP_4226 362663.ECP_1131 844 0 632 940
362663.ECP_4227 362663.ECP_1845 225 0 0 224
362663.ECP_4227 362663.ECP_1513 0 0 177 177
362663.ECP_4227 362663.ECP_3448 0 0 451 451
362663.ECP_4228 362663.ECP_2738 126 415 183 545
362663.ECP_4228 362663.ECP_4155 280 0 640 729
362663.ECP_4228 362663.ECP_0888 126 415 183 545
362663.ECP_4228 362663.ECP_2898 0 0 185 185
362663.ECP_4228 362663.ECP_0590 0 0 353 353
362663.ECP_4231 362663.ECP_0158 152 0 0 151
362663.ECP_4231 362663.ECP_1418 152 0 0 151
362663.ECP_4233 362663.ECP_0009 167 0 0 167
362663.ECP_4233 362663.ECP_2476 167 0 0 167
362663.ECP_4233 362663.ECP_0838 167 0 0 167
362663.ECP_4233 362663.ECP_4160 167 0 0 167
362663.ECP_4233 362663.ECP_2915 163 0 0 163
362663.ECP_4234 362663.ECP_3223 248 0 0 248
362663.ECP_4234 362663.ECP_0137 248 0 92 287
362663.ECP_4234 362663.ECP_3224 223 0 0 223
362663.ECP_4234 362663.ECP_4237 248 0 92 287
362663.ECP_4234 362663.ECP_3226 248 0 92 287
362663.ECP_4234 362663.ECP_1761 223 0 0 223
362663.ECP_4234 362663.ECP_3230 248 0 0 248
362663.ECP_4234 362663.ECP_4236 248 0 0 248
362663.ECP_4234 362663.ECP_3231 223 0 0 223
362663.ECP_4234 362663.ECP_1760 338 0 213 456
362663.ECP_4234 362663.ECP_4235 223 0 0 223
362663.ECP_4235 362663.ECP_3225 223 0 0 223
362663.ECP_4235 362663.ECP_1762 294 0 0 294
362663.ECP_4235 362663.ECP_4237 248 0 0 248
362663.ECP_4235 362663.ECP_4236 248 0 0 248
362663.ECP_4235 362663.ECP_3223 248 0 0 248
362663.ECP_4235 362663.ECP_0137 248 0 0 248
362663.ECP_4235 362663.ECP_4234 223 0 0 223
362663.ECP_4235 362663.ECP_0691 0 0 244 243
362663.ECP_4235 362663.ECP_3232 223 0 0 223
362663.ECP_4235 362663.ECP_3230 248 0 0 248
362663.ECP_4235 362663.ECP_3226 248 0 0 248
362663.ECP_4235 362663.ECP_1760 338 0 0 338
362663.ECP_4235 362663.ECP_3921 0 0 166 165
362663.ECP_4236 362663.ECP_1761 248 0 0 248
362663.ECP_4236 362663.ECP_3232 248 0 0 248
362663.ECP_4236 362663.ECP_4234 248 0 0 248
362663.ECP_4236 362663.ECP_3225 248 0 0 248
362663.ECP_4236 362663.ECP_1762 248 0 0 248
362663.ECP_4236 362663.ECP_4235 248 0 0 248
362663.ECP_4236 362663.ECP_3231 248 0 0 248
362663.ECP_4236 362663.ECP_3224 248 0 0 248
362663.ECP_4237 362663.ECP_3224 248 0 0 248
362663.ECP_4237 362663.ECP_1762 248 0 92 287
362663.ECP_4237 362663.ECP_4235 248 0 0 248
362663.ECP_4237 362663.ECP_3232 248 0 92 287
362663.ECP_4237 362663.ECP_4234 248 0 92 287
362663.ECP_4237 362663.ECP_3225 248 0 92 287
362663.ECP_4237 362663.ECP_1761 248 0 0 248
362663.ECP_4237 362663.ECP_3231 248 0 0 248
362663.ECP_4238 362663.ECP_3337 89 161 54 213
362663.ECP_4238 362663.ECP_4267 89 161 54 213
362663.ECP_4238 362663.ECP_1972 58 164 52 188
362663.ECP_4238 362663.ECP_1978 58 512 108 554
362663.ECP_4238 362663.ECP_0618 0 116 138 205
362663.ECP_4238 362663.ECP_0959 170 0 0 169
362663.ECP_4238 362663.ECP_1970 58 512 179 589
362663.ECP_4238 362663.ECP_4059 274 0 0 274
362663.ECP_4238 362663.ECP_2849 134 0 109 195
362663.ECP_4238 362663.ECP_1979 108 615 219 708
362663.ECP_4238 362663.ECP_1634 101 0 108 163
362663.ECP_4238 362663.ECP_1966 58 164 52 188
362663.ECP_4238 362663.ECP_0627 268 0 0 268
362663.ECP_4238 362663.ECP_1942 125 116 95 238
362663.ECP_4238 362663.ECP_1287 222 0 0 222
362663.ECP_4238 362663.ECP_2379 274 0 0 274
362663.ECP_4238 362663.ECP_1678 166 0 0 165
362663.ECP_4238 362663.ECP_0188 170 0 0 169
362663.ECP_4238 362663.ECP_1943 97 512 245 638
362663.ECP_4239 362663.ECP_2135 0 0 245 244
362663.ECP_4240 362663.ECP_3254 0 0 425 424
362663.ECP_4240 362663.ECP_0059 97 0 579 603
362663.ECP_4240 362663.ECP_2772 97 0 194 241
362663.ECP_4240 362663.ECP_2597 97 0 180 227
362663.ECP_4242 362663.ECP_3437 263 0 0 263
362663.ECP_4242 362663.ECP_3527 82 0 268 299
362663.ECP_4242 362663.ECP_2358 82 0 268 299
362663.ECP_4242 362663.ECP_0002 0 0 234 234
362663.ECP_4242 362663.ECP_4171 0 0 241 240
362663.ECP_4242 362663.ECP_2600 0 0 230 229
362663.ECP_4242 362663.ECP_2601 0 0 230 229
362663.ECP_4242 362663.ECP_4461 263 0 0 263
362663.ECP_4242 362663.ECP_4149 0 0 225 224
362663.ECP_4242 362663.ECP_2851 280 0 0 280
362663.ECP_4243 362663.ECP_0171 164 0 0 163
362663.ECP_4243 362663.ECP_1287 58 0 216 229
362663.ECP_4243 362663.ECP_2760 214 0 329 450
362663.ECP_4243 362663.ECP_3672 209 0 0 209
362663.ECP_4243 362663.ECP_1727 0 0 229 228
362663.ECP_4243 362663.ECP_1421 0 0 229 228
362663.ECP_4243 362663.ECP_3317 164 0 0 163
362663.ECP_4243 362663.ECP_1796 0 0 614 614
362663.ECP_4243 362663.ECP_2916 0 0 229 228
362663.ECP_4243 362663.ECP_4128 272 0 0 272
362663.ECP_4243 362663.ECP_2088 0 0 206 206
362663.ECP_4243 362663.ECP_2073 0 0 206 206
362663.ECP_4243 362663.ECP_3318 164 0 0 163
362663.ECP_4243 362663.ECP_3263 0 0 206 206
362663.ECP_4246 362663.ECP_4247 0 0 252 252
362663.ECP_4247 362663.ECP_1685 292 740 148 829
362663.ECP_4247 362663.ECP_0014 98 105 0 158
362663.ECP_4247 362663.ECP_0671 0 0 237 237
362663.ECP_4247 362663.ECP_0502 110 0 148 209
362663.ECP_4247 362663.ECP_0828 110 0 134 196
362663.ECP_4247 362663.ECP_2804 105 0 108 167
362663.ECP_4247 362663.ECP_1410 109 0 283 333
362663.ECP_4247 362663.ECP_0186 0 0 243 242
362663.ECP_4247 362663.ECP_4352 122 519 53 565
362663.ECP_4247 362663.ECP_0752 105 0 108 167
362663.ECP_4247 362663.ECP_0580 0 0 225 224
362663.ECP_4247 362663.ECP_2109 98 105 0 158
362663.ECP_4247 362663.ECP_3968 110 0 148 209
362663.ECP_4247 362663.ECP_2491 339 775 234 876
362663.ECP_4247 362663.ECP_0962 216 0 292 421
362663.ECP_4247 362663.ECP_2598 340 870 244 929
362663.ECP_4247 362663.ECP_4525 110 0 134 196
362663.ECP_4247 362663.ECP_1000 91 397 0 428
362663.ECP_4247 362663.ECP_0345 109 0 151 211
362663.ECP_4247 362663.ECP_0015 91 397 0 428
362663.ECP_4247 362663.ECP_2606 105 0 108 167
362663.ECP_4247 362663.ECP_2038 122 519 53 565
362663.ECP_4247 362663.ECP_2617 292 740 148 829
362663.ECP_4247 362663.ECP_3385 219 0 0 219
362663.ECP_4247 362663.ECP_2102 282 0 0 282
362663.ECP_4247 362663.ECP_0206 293 0 144 368
362663.ECP_4247 362663.ECP_4473 0 0 240 239
362663.ECP_4247 362663.ECP_2531 98 105 0 158
362663.ECP_4247 362663.ECP_1710 98 105 0 158
362663.ECP_4247 362663.ECP_2100 294 0 0 294
362663.ECP_4247 362663.ECP_3655 105 0 108 167
362663.ECP_4247 362663.ECP_4246 0 0 252 252
362663.ECP_4247 362663.ECP_2325 214 0 0 214
362663.ECP_4247 362663.ECP_4581 0 0 180 179
362663.ECP_4247 362663.ECP_2517 339 775 244 877
362663.ECP_4250 362663.ECP_4252 993 909 851 999
362663.ECP_4250 362663.ECP_3545 295 942 206 964
362663.ECP_4250 362663.ECP_3543 307 942 220 965
362663.ECP_4250 362663.ECP_4251 993 988 950 999
362663.ECP_4250 362663.ECP_1443 282 740 131 823
362663.ECP_4250 362663.ECP_1370 307 740 220 847
362663.ECP_4250 362663.ECP_0776 0 0 236 236
362663.ECP_4250 362663.ECP_0869 282 942 131 960
362663.ECP_4250 362663.ECP_1371 307 740 220 847
362663.ECP_4250 362663.ECP_1363 295 687 206 809
362663.ECP_4250 362663.ECP_4255 0 0 504 504
362663.ECP_4250 362663.ECP_3921 272 0 0 272
362663.ECP_4250 362663.ECP_2441 376 0 0 376
362663.ECP_4250 362663.ECP_4253 981 942 941 999
362663.ECP_4250 362663.ECP_1120 282 942 131 960
362663.ECP_4250 362663.ECP_0691 272 0 0 272
362663.ECP_4251 362663.ECP_3544 281 931 137 953
362663.ECP_4251 362663.ECP_3543 325 942 220 966
362663.ECP_4251 362663.ECP_1443 291 902 96 931
362663.ECP_4251 362663.ECP_4255 0 0 533 533
362663.ECP_4251 362663.ECP_4250 993 988 950 999
362663.ECP_4251 362663.ECP_0442 0 0 221 221
362663.ECP_4251 362663.ECP_3546 283 0 137 354
362663.ECP_4251 362663.ECP_0691 274 0 0 274
